"CountryName","Indicator","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"El Salvador","Gross enrolment ratio, primary, gender parity index (GPI)",0.96526,1.00164,0.96571,0.96475,0.95479,0.95319,0.95209,0.95352,0.95772,0.95835,0.96099,0.96637,0.9683
"El Salvador","Gross enrolment ratio, primary, male (%)",119.72273,123.39664,117.90572,116.76515,117.57496,116.84268,115.09161,112.2476,108.52208,104.79234,101.74282,97.75986,96.32096
"El Salvador","Gross enrolment ratio, secondary, female (%)",67.546,67.26704,66.43778,67.27467,68.95098,70.98157,72.90997,77.08079,77.13791,75.63154,73.90652,71.21833,71.42326
"El Salvador","Gross enrolment ratio, secondary, gender parity index (GPI)",1.01477,1.01574,1.00806,0.9981,0.99456,0.98546,0.98618,0.99777,1.00627,1.00782,0.9985,0.99227,0.99343
"El Salvador","Gross enrolment ratio, secondary, male (%)",66.56317,66.22472,65.90634,67.40264,69.32802,72.02912,73.93156,77.25313,76.65744,75.04484,74.0179,71.77287,71.89581
"El Salvador","Gross enrolment ratio for tertiary education, female (%)",24.43014,25.66027,26.44596,26.89196,27.38869,28.302,29.058,29.51501,29.13171,29.36202,29.47254,30.15279,31.1478
"El Salvador","Gross enrolment ratio for tertiary education, male (%)",21.86615,22.8062,23.68262,24.22882,24.7521,26.003,26.92601,27.12939,26.54348,26.51857,26.30528,26.96768,27.54276
"El Salvador","Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",1.10495,1.11123,1.10449,1.09903,1.09627,1.08123,1.07337,1.08083,1.08885,1.09684,1.10746,1.10563,1.11574
"El Salvador","Youth illiterate population, 15-24 years, female (number)",26668,36356,21246,28706,22544,19331,19642.6363636364,16263,19642.6363636364,10291,11265,11986,11413
"El Salvador","Youth illiterate population, 15-24 years, male (number)",31217,38387,26479,31084,25958,23484,23181,19270,23181,16287,14590,13985,14250
"El Salvador","Adult illiterate population, 15+ years, male (number)",244733,281710,243688,250928,248742,226764,227817.363636364,216265,227817.363636364,205565,201939,196972,188685
"El Salvador","Adult illiterate population, 15+ years, female (number)",411423,447144,415864,411700,406750,396244,382294.727272727,368841,382294.727272727,340834,342409,337476,326557
"Estonia","Adult literacy rate, population 15+ years, female (%)",99.90948,99.90948,99.90948,99.90948,99.90948,99.90948,99.90948,99.90948,99.90948,99.90948,99.90948,99.90948,99.90948
"Estonia","Adult literacy rate, population 15+ years, male (%)",99.85898,99.85898,99.85898,99.85898,99.85898,99.85898,99.85898,99.85898,99.85898,99.85898,99.85898,99.85898,99.85898
"Estonia","Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",1.00051,1.00051,1.00051,1.00051,1.00051,1.00051,1.00051,1.00051,1.00051,1.00051,1.00051,1.00051,1.00051
"Estonia","Youth literacy rate, population 15-24 years, female (%)",99.95904,99.95904,99.95904,99.95904,99.95904,99.95904,99.95904,99.95904,99.95904,99.95904,99.95904,99.95904,99.95904
"Estonia","Youth literacy rate, population 15-24 years, male (%)",99.93924,99.93924,99.93924,99.93924,99.93924,99.93924,99.93924,99.93924,99.93924,99.93924,99.93924,99.93924,99.93924
"Estonia","Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",1.0002,1.0002,1.0002,1.0002,1.0002,1.0002,1.0002,1.0002,1.0002,1.0002,1.0002,1.0002,1.0002
"Estonia","Gross enrolment ratio, primary, female (%)",96.46679,98.11578,100.6629,102.10451,102.24125,101.57171,100.82386,99.2785,97.7037,97.14974,97.1917,97.25396,97.7984
"Estonia","Gross enrolment ratio, primary, gender parity index (GPI)",0.9757,0.9845,0.98198,0.98208,0.98516,0.99728,0.99748,0.99434,0.99398,1.00007,1.00148,1.00048,1.0026
"Estonia","Gross enrolment ratio, primary, male (%)",98.86945,99.66032,102.50968,103.96802,103.78132,101.84859,101.07843,99.84345,98.29536,97.14326,97.04803,97.20776,97.54465
"Estonia","Gross enrolment ratio, secondary, female (%)",105.26942,105.09533,104.10975,103.94765,105.33264,106.63811,107.13486,107.61737,108.07283,110.78357,115.45128,118.86666,118.34164
"Estonia","Gross enrolment ratio, secondary, gender parity index (GPI)",1.04129,1.03537,1.03557,1.02316,1.0008,0.98684,0.98786,0.99015,0.99397,0.99549,1.00743,1.02261,1.02868
"Estonia","Gross enrolment ratio, secondary, male (%)",101.09502,101.50463,100.53359,101.59501,105.24823,108.06035,108.45199,108.68795,108.729,111.28562,114.60003,116.23887,115.04264
"Estonia","Gross enrolment ratio for tertiary education, female (%)",85.83822,85.00941,84.53268,85.19986,85.852,86.85179,88.40093,89.13724,88.72938,87.47979,86.44786,84.82447,85.34838
"Estonia","Gross enrolment ratio for tertiary education, male (%)",50.81158,51.28009,49.40286,49.19819,51.61741,54.90923,57.3214,59.60236,58.77691,57.74015,57.21571,55.41608,56.31225
"Estonia","Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",1.40805,1.39677,1.41558,1.42256,1.39876,1.36778,1.35157,1.33134,1.33757,1.33996,1.33815,1.3467,1.34021
"Estonia","Youth illiterate population, 15-24 years, female (number)",34,34,34,34,34,34,34,34,34,34,34,34,34
"Estonia","Youth illiterate population, 15-24 years, male (number)",53,53,53,53,53,53,53,53,53,53,53,53,53
"Estonia","Adult illiterate population, 15+ years, male (number)",725,725,725,725,725,725,725,725,725,725,725,725,725
"Estonia","Adult illiterate population, 15+ years, female (number)",552,552,552,552,552,552,552,552,552,552,552,552,552
"Europe & Central Asia","Adult literacy rate, population 15+ years, female (%)",95.99309,96.04845,96.25769,96.57802,96.81936,97.25974,97.40974,97.50552,97.57137,97.63621,97.76799,97.78513,97.88171
"Europe & Central Asia","Adult literacy rate, population 15+ years, male (%)",98.23796,98.20297,98.33145,98.32095,98.40118,98.57864,98.63389,98.67688,98.70462,98.73575,98.78054,98.79835,98.83189
"Europe & Central Asia","Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",0.97715,0.97806,0.97891,0.98227,0.98392,0.98662,0.98759,0.98813,0.98852,0.98886,0.98975,0.98974,0.99039
"Europe & Central Asia","Youth literacy rate, population 15-24 years, female (%)",98.99829,99.05978,99.04833,99.30609,99.38404,99.43866,99.48561,99.52078,99.55206,99.57978,99.61495,99.64458,99.65892
"Europe & Central Asia","Youth literacy rate, population 15-24 years, male (%)",99.35435,99.40141,99.38724,99.52481,99.55664,99.56068,99.58681,99.61131,99.63494,99.639,99.66806,99.6736,99.68352
"Europe & Central Asia","Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",0.99642,0.99656,0.99659,0.9978,0.99827,0.99877,0.99898,0.99909,0.99917,0.99941,0.99947,0.99971,0.99975
"Europe & Central Asia","Gross enrolment ratio, primary, female (%)",100.66547,100.80912,101.12018,100.91177,101.18562,101.42266,101.42973,102.98183,101.94232,101.22869,101.17104,100.47945,100.61621
"Europe & Central Asia","Gross enrolment ratio, primary, gender parity index (GPI)",0.98858,0.9897,0.98976,0.99178,0.993,0.99483,0.9956,0.9982,0.99918,0.99924,0.99936,0.99651,0.99536
"Europe & Central Asia","Gross enrolment ratio, primary, male (%)",101.82837,101.85838,102.16621,101.7483,101.89876,101.95006,101.8784,103.16751,102.02602,101.30601,101.23605,100.83183,101.0855
"Europe & Central Asia","Gross enrolment ratio, secondary, female (%)",94.71363,95.15065,95.53505,95.07758,96.69872,97.14701,97.51023,103.42489,104.01101,104.0955,104.44222,104.7312,104.56764
"Europe & Central Asia","Gross enrolment ratio, secondary, gender parity index (GPI)",0.98224,0.98309,0.98565,0.98639,0.98391,0.9821,0.9846,0.99264,0.9931,0.99292,0.99345,0.98721,0.99078
"Europe & Central Asia","Gross enrolment ratio, secondary, male (%)",96.42653,96.78777,96.92599,96.38964,98.2804,98.9174,99.03518,104.19205,104.73361,104.83762,105.1312,106.08815,105.54059
"Europe & Central Asia","Gross enrolment ratio for tertiary education, female (%)",63.17181,64.08531,64.90351,65.94595,67.34525,68.31774,68.55309,69.27765,70.13649,70.95831,72.58757,74.75468,76.96241
"Europe & Central Asia","Gross enrolment ratio for tertiary education, male (%)",51.55566,52.28666,52.79107,53.81877,55.34959,56.50951,57.8044,59.07308,60.60691,61.50196,63.51856,65.49045,67.21171
"Europe & Central Asia","Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",1.18388,1.18411,1.18662,1.1839,1.17812,1.17284,1.15679,1.1473,1.13587,1.13327,1.12494,1.12393,1.12669
"Europe & Central Asia","Youth illiterate population, 15-24 years, female (number)",632923,590032,591452,425922,372369,332696,298034,270942,247177,226738,203878,185149,175349
"Europe & Central Asia","Youth illiterate population, 15-24 years, male (number)",422320,388955,394538,302481,278366,270773,249337,229283,210581,204038,184339,178520,170975
"Europe & Central Asia","Adult illiterate population, 15+ years, male (number)",6038697,6192785,5779533,5844419,5591773,4989996,4814446,4680497,4598995,4504154,4360610,4312313,4206414
"Europe & Central Asia","Adult illiterate population, 15+ years, female (number)",15062306,14933824,14213461,13058255,12192399,10541446,9999258,9661684,9435875,9210510,8722331,8678796,8321343
"Europe & Central Asia (excluding high income)","Adult literacy rate, population 15+ years, female (%)",96.05715,96.21069,96.2592,97.09454,97.54518,97.92852,98.1341,98.21027,98.25536,98.29776,98.48361,98.44123,98.51257
"Europe & Central Asia (excluding high income)","Adult literacy rate, population 15+ years, male (%)",98.9877,99.02287,99.02854,99.12099,99.28455,99.40028,99.45533,99.47311,99.49133,99.50511,99.55267,99.54649,99.56617
"Europe & Central Asia (excluding high income)","Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",0.97039,0.9716,0.97203,0.97956,0.98248,0.98519,0.98672,0.9873,0.98758,0.98787,0.98926,0.9889,0.98942
"Europe & Central Asia (excluding high income)","Youth literacy rate, population 15-24 years, female (%)",98.65228,98.68757,98.72549,99.12838,99.24249,99.3791,99.46293,99.52804,99.57031,99.61317,99.68837,99.70915,99.74006
"Europe & Central Asia (excluding high income)","Youth literacy rate, population 15-24 years, male (%)",99.40635,99.44865,99.46496,99.58295,99.62864,99.67062,99.69999,99.71811,99.73388,99.74306,99.77945,99.76451,99.76963
"Europe & Central Asia (excluding high income)","Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",0.99241,0.99235,0.99257,0.99544,0.99612,0.99708,0.99762,0.99809,0.99836,0.9987,0.99909,0.99945,0.9997
"Europe & Central Asia (excluding high income)","Gross enrolment ratio, primary, female (%)",98.50395,98.79477,99.33942,99.08558,99.83124,100.41123,99.9329,102.48982,101.81838,100.18046,100.41262,98.66758,99.36015
"Europe & Central Asia (excluding high income)","Gross enrolment ratio, primary, gender parity index (GPI)",0.98466,0.98656,0.98913,0.99208,0.99467,0.99641,0.99509,0.99788,0.99993,0.99953,0.99887,0.99632,0.99399
"Europe & Central Asia (excluding high income)","Gross enrolment ratio, primary, male (%)",100.03842,100.14115,100.43075,99.87661,100.36625,100.77291,100.42552,102.70742,101.82601,100.22736,100.52641,99.03239,99.96065
"Europe & Central Asia (excluding high income)","Gross enrolment ratio, secondary, female (%)",85.84894,86.70374,86.62189,85.76058,87.68118,89.47097,90.77722,95.78935,97.08212,97.36515,98.04952,98.44916,98.66019
"Europe & Central Asia (excluding high income)","Gross enrolment ratio, secondary, gender parity index (GPI)",0.9565,0.95864,0.964,0.97235,0.9696,0.96793,0.97631,0.98071,0.98155,0.98261,0.98432,0.97465,0.98118
"Europe & Central Asia (excluding high income)","Gross enrolment ratio, secondary, male (%)",89.75287,90.44416,89.85682,88.19905,90.42996,92.43492,92.97979,97.67367,98.90696,99.08802,99.61126,101.0102,100.55265
"Europe & Central Asia (excluding high income)","Gross enrolment ratio for tertiary education, female (%)",58.46783,59.5896,60.29871,61.05004,62.19663,62.95983,63.32446,65.25184,66.38335,67.60256,69.5638,72.16565,74.75973
"Europe & Central Asia (excluding high income)","Gross enrolment ratio for tertiary education, male (%)",48.6579,49.73923,50.18856,51.26006,53.02627,54.40957,56.67499,59.38321,61.75318,63.25011,66.33584,69.20167,71.58722
"Europe & Central Asia (excluding high income)","Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",1.16778,1.1653,1.16767,1.16036,1.14744,1.13581,1.10501,1.08994,1.06975,1.06438,1.0464,1.04107,1.04244
"Europe & Central Asia (excluding high income)","Youth illiterate population, 15-24 years, female (number)",436324,421583,404699,272636,232526,185367,155097,131399,115392,100566,78763,71832,63084
"Europe & Central Asia (excluding high income)","Youth illiterate population, 15-24 years, male (number)",197747,182375,175111,134613,117805,101760,89813,81527,74405,69696,58246,60856,58572
"Europe & Central Asia (excluding high income)","Adult illiterate population, 15+ years, male (number)",1411067,1370204,1369872,1246219,1019710,858663,783252,760824,737457,720357,653772,665705,639681
"Europe & Central Asia (excluding high income)","Adult illiterate population, 15+ years, female (number)",6245879,6039724,5996753,4683366,3978130,3371973,3050202,2937268,2873983,2814324,2515976,2595863,2486257
"Europe & Central Asia (IDA & IBRD countries)","Adult literacy rate, population 15+ years, female (%)",96.30186,96.43718,96.48774,97.25992,97.64746,97.9776,98.15653,98.22494,98.2668,98.30638,98.46863,98.43509,98.49927
"Europe & Central Asia (IDA & IBRD countries)","Adult literacy rate, population 15+ years, male (%)",98.98652,99.01643,99.02306,99.13451,99.27413,99.37327,99.42061,99.4365,99.45283,99.46546,99.50673,99.50232,99.52006
"Europe & Central Asia (IDA & IBRD countries)","Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",0.97288,0.97395,0.9744,0.98109,0.98361,0.98596,0.98729,0.98782,0.98807,0.98835,0.98957,0.98927,0.98974
"Europe & Central Asia (IDA & IBRD countries)","Youth literacy rate, population 15-24 years, female (%)",98.70963,98.73839,98.76989,99.17192,99.27543,99.39918,99.47608,99.53688,99.57735,99.61784,99.68644,99.70631,99.73482
"Europe & Central Asia (IDA & IBRD countries)","Youth literacy rate, population 15-24 years, male (%)",99.35479,99.39062,99.40424,99.57086,99.61403,99.65385,99.68232,99.70132,99.71823,99.72892,99.76327,99.75153,99.75713
"Europe & Central Asia (IDA & IBRD countries)","Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",0.99351,0.99344,0.99362,0.99599,0.9966,0.99744,0.99793,0.99835,0.99859,0.99889,0.99923,0.99955,0.99978
"Europe & Central Asia (IDA & IBRD countries)","Gross enrolment ratio, primary, female (%)",98.29654,98.49504,98.74958,98.61493,99.37839,99.99802,99.84003,101.91633,101.20486,99.66625,99.75282,98.16853,98.5301
"Europe & Central Asia (IDA & IBRD countries)","Gross enrolment ratio, primary, gender parity index (GPI)",0.98598,0.98754,0.98924,0.99171,0.99405,0.99589,0.99526,0.99762,0.99944,0.99924,0.99878,0.99639,0.99347
"Europe & Central Asia (IDA & IBRD countries)","Gross enrolment ratio, primary, male (%)",99.69471,99.73753,99.82349,99.43899,99.9734,100.41119,100.3158,102.15958,101.26147,99.74213,99.87501,98.5239,99.17729
"Europe & Central Asia (IDA & IBRD countries)","Gross enrolment ratio, secondary, female (%)",86.71522,87.60231,87.75957,87.03463,88.79265,90.35394,91.476,96.45515,97.46544,97.70625,98.28085,98.71868,98.92832
"Europe & Central Asia (IDA & IBRD countries)","Gross enrolment ratio, secondary, gender parity index (GPI)",0.96206,0.96363,0.96856,0.97595,0.97336,0.97132,0.97848,0.98033,0.98131,0.98265,0.9843,0.97595,0.98198
"Europe & Central Asia (IDA & IBRD countries)","Gross enrolment ratio, secondary, male (%)",90.13536,90.90902,90.6081,89.17904,91.22279,93.02159,93.48824,98.39065,99.3217,99.43189,99.84866,101.15128,100.74322
"Europe & Central Asia (IDA & IBRD countries)","Gross enrolment ratio for tertiary education, female (%)",60.00419,61.42971,62.7036,63.68051,64.87398,65.35218,65.20583,66.63939,67.31881,68.18529,69.97714,72.37678,74.79308
"Europe & Central Asia (IDA & IBRD countries)","Gross enrolment ratio for tertiary education, male (%)",48.97724,50.22007,51.03944,52.15338,53.53593,54.47605,56.20394,58.40133,60.34805,61.59883,64.35957,66.98582,69.17084
"Europe & Central Asia (IDA & IBRD countries)","Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",1.18377,1.18248,1.18602,1.18101,1.17477,1.16642,1.13805,1.12362,1.10355,1.0966,1.08028,1.07448,1.07517
"Europe & Central Asia (IDA & IBRD countries)","Youth illiterate population, 15-24 years, female (number)",479829,464027,445953,294985,252790,203683,171742,146351,128812,112700,89817,82086,72704
"Europe & Central Asia (IDA & IBRD countries)","Youth illiterate population, 15-24 years, male (number)",247447,231349,223145,158126,139497,121740,108221,98278,89586,83538,70935,72711,69764
"Europe & Central Asia (IDA & IBRD countries)","Adult illiterate population, 15+ years, male (number)",1674080,1632555,1628554,1448770,1220124,1057153,980783,957168,932437,913660,845785,855999,828027
"Europe & Central Asia (IDA & IBRD countries)","Adult illiterate population, 15+ years, female (number)",6893787,6676073,6611973,5181008,4467236,3853273,3523947,3403720,3332905,3265322,2960455,3033197,2916148
"Fragile and conflict affected situations","Adult literacy rate, population 15+ years, female (%)",56.9935,51.84818,52.19349,51.45942,52.01875,51.82988,53.7737,54.18753,55.37128,54.29959,56.62915,57.46361,56.11501
"Fragile and conflict affected situations","Adult literacy rate, population 15+ years, male (%)",72.43945,69.40509,69.15268,68.76653,68.77627,68.57445,70.49149,70.81895,71.63947,70.17278,72.17153,72.67961,71.01689
"Fragile and conflict affected situations","Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",0.78677,0.74704,0.75476,0.74832,0.75635,0.75582,0.76284,0.76516,0.77292,0.7738,0.78465,0.79064,0.79016
"Fragile and conflict affected situations","Youth literacy rate, population 15-24 years, female (%)",66.6093,62.44346,63.08916,61.90504,62.39216,63.81885,65.92637,66.59663,67.70701,66.46706,69.04074,70.02384,68.60985
"Fragile and conflict affected situations","Youth literacy rate, population 15-24 years, male (%)",78.15871,76.1725,76.50516,75.32234,75.24664,75.70474,77.6938,77.89952,78.70261,77.23524,79.05536,79.43981,77.61729
"Fragile and conflict affected situations","Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",0.85223,0.81976,0.82464,0.82187,0.82917,0.843,0.84854,0.8549,0.86029,0.86058,0.87332,0.88147,0.88395
"Fragile and conflict affected situations","Gross enrolment ratio, primary, female (%)",84.07,83.32333,83.32386,84.35413,85.48874,88.33539,90.99813,91.32417,90.87056,89.54395,89.53639,89.63415,89.8083
"Fragile and conflict affected situations","Gross enrolment ratio, primary, gender parity index (GPI)",0.84361,0.85184,0.86061,0.86863,0.87734,0.88759,0.90288,0.90763,0.91183,0.92033,0.91258,0.91037,0.90831
"Fragile and conflict affected situations","Gross enrolment ratio, primary, male (%)",99.6551,97.8155,96.81959,97.1117,97.44124,99.5228,100.78635,100.61851,99.65786,97.29532,98.11328,98.45934,98.87364
"Fragile and conflict affected situations","Gross enrolment ratio, secondary, female (%)",33.88051,33.73242,36.01444,37.94569,39.86824,40.77728,42.31198,44.24554,42.00378,43.17549,42.35448,42.89659,43.21266
"Fragile and conflict affected situations","Gross enrolment ratio, secondary, gender parity index (GPI)",0.79087,0.78712,0.79989,0.80892,0.81692,0.81778,0.83487,0.8414,0.82937,0.84688,0.84712,0.85161,0.85331
"Fragile and conflict affected situations","Gross enrolment ratio, secondary, male (%)",42.83927,42.85536,45.02399,46.90932,48.8033,49.8634,50.68104,52.58575,50.64518,50.98191,49.99829,50.3711,50.64099
"Fragile and conflict affected situations","Gross enrolment ratio for tertiary education, female (%)",11.52159,12.29855,13.30189,13.41644,13.60005,13.74244,13.90136,13.98585,14.21375,14.24963,14.13457,14.20044,13.5472133333333
"Fragile and conflict affected situations","Gross enrolment ratio for tertiary education, male (%)",12.89047,13.29324,13.92387,14.21138,14.34071,14.62433,14.85738,15.06594,15.41683,15.42056,15.02186,15.10949,14.5146716666667
"Fragile and conflict affected situations","Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",0.89381,0.92517,0.95533,0.94406,0.94835,0.9397,0.93565,0.92831,0.92196,0.92407,0.94093,0.93984,0.933098333333333
"Fragile and conflict affected situations","Youth illiterate population, 15-24 years, female (number)",18368214,21059467,21106875,22232060,22421440,22038380,21221093,21285341,21064511,22398185,21113030,20887960,22373582
"Fragile and conflict affected situations","Youth illiterate population, 15-24 years, male (number)",12213811,13583630,13662710,14652968,15026292,15076198,14161544,14364857,14179037,15528742,14592956,14643381,16314081
"Fragile and conflict affected situations","Adult illiterate population, 15+ years, male (number)",43995877,50081748,51783728,53783096,55171185,56987569,54943582,55800792,55693782,60142168,57508247,57867790,62952098
"Fragile and conflict affected situations","Adult illiterate population, 15+ years, female (number)",70049667,80456176,81952466,85380807,86610132,89200291,87842200,89348021,89328165,93867175,91270657,91721941,97006832
"Georgia","Adult literacy rate, population 15+ years, female (%)",99.404665,99.404665,99.404665,99.404665,99.404665,99.404665,99.404665,99.404665,99.51458,99.404665,99.404665,99.29475,99.404665
"Georgia","Adult literacy rate, population 15+ years, male (%)",99.552865,99.552865,99.552865,99.552865,99.552865,99.552865,99.552865,99.552865,99.66821,99.552865,99.552865,99.43752,99.552865
"Georgia","Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",0.99851,0.99851,0.99851,0.99851,0.99851,0.99851,0.99851,0.99851,0.99846,0.99851,0.99851,0.99856,0.99851
"Georgia","Youth literacy rate, population 15-24 years, female (%)",99.611395,99.611395,99.611395,99.611395,99.611395,99.611395,99.611395,99.611395,99.72914,99.611395,99.611395,99.49365,99.611395
"Georgia","Youth literacy rate, population 15-24 years, male (%)",99.722985,99.722985,99.722985,99.722985,99.722985,99.722985,99.722985,99.722985,99.67772,99.722985,99.722985,99.76825,99.722985
"Georgia","Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",0.998885,0.998885,0.998885,0.998885,0.998885,0.998885,0.998885,0.998885,1.00052,0.998885,0.998885,0.99725,0.998885
"Georgia","Gross enrolment ratio, primary, female (%)",103.63591,103.74921,104.55016,104.14229,104.11761,104.86582,105.814,105.81874,103.77055,102.83486,100.51843,100.92728,99.22566
"Georgia","Gross enrolment ratio, primary, gender parity index (GPI)",1.07232,1.00957,1.00953,1.00811,1.01421,1.01078,0.99133,0.98988,0.99094,1.0015,1.0033,1.01081,1.01153
"Georgia","Gross enrolment ratio, primary, male (%)",96.64642,102.76601,103.5627,103.3041,102.6589,103.74776,106.73936,106.90021,104.71921,102.68091,100.18786,99.84756,98.09428
"Georgia","Gross enrolment ratio, secondary, female (%)",99.20539,101.4312925,100.92769,101.4312925,101.4312925,101.4312925,101.4312925,98.79126,99.14214,100.79752,101.85036,103.95872,106.77726
"Georgia","Gross enrolment ratio, secondary, gender parity index (GPI)",1.08154,1.0304175,1.03158,1.0304175,1.0304175,1.0304175,1.0304175,1.02668,1.03322,1.02772,1.01774,1.01057,1.01429
"Georgia","Gross enrolment ratio, secondary, male (%)",91.72569,98.50501125,97.83762,98.50501125,98.50501125,98.50501125,98.50501125,96.22396,95.95449,98.07911,100.0754,102.87125,105.27257
"Georgia","Gross enrolment ratio for tertiary education, female (%)",46.41774,45.08074,43.52621,32.70392,37.04547,38.80938,36.97004,43.43482,47.71163,51.64758,55.79343,60.68054,63.73786
"Georgia","Gross enrolment ratio for tertiary education, male (%)",39.2883,38.75982,34.51731,25.27855,28.36432,30.96982,27.74185,32.65062,37.11371,41.59272,48.1178,53.25228,57.25506
"Georgia","Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",1.15359,1.14021,1.20698,1.22705,1.23434,1.202,1.24961,1.24828,1.22212,1.19468,1.13757,1.12242,1.10171
"Georgia","Youth illiterate population, 15-24 years, female (number)",939,939,939,939,939,939,939,939,706,939,939,1172,939
"Georgia","Youth illiterate population, 15-24 years, male (number)",743,743,743,743,743,743,743,743,897,743,743,589,743
"Georgia","Adult illiterate population, 15+ years, male (number)",6769.5,6769.5,6769.5,6769.5,6769.5,6769.5,6769.5,6769.5,5077,6769.5,6769.5,8462,6769.5
"Georgia","Adult illiterate population, 15+ years, female (number)",10320.5,10320.5,10320.5,10320.5,10320.5,10320.5,10320.5,10320.5,8500,10320.5,10320.5,12141,10320.5
"Ghana","Adult literacy rate, population 15+ years, female (%)",69.88454,69.88454,69.88454,69.88454,65.29469,69.88454,69.88454,69.88454,69.88454,69.88454,69.88454,69.88454,74.47439
"Ghana","Adult literacy rate, population 15+ years, male (%)",80.936745,80.936745,80.936745,80.936745,78.34891,80.936745,80.936745,80.936745,80.936745,80.936745,80.936745,80.936745,83.52458
"Ghana","Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",0.862515,0.862515,0.862515,0.862515,0.83338,0.862515,0.862515,0.862515,0.862515,0.862515,0.862515,0.862515,0.89165
"Ghana","Youth literacy rate, population 15-24 years, female (%)",87.72154,87.72154,87.72154,87.72154,83.23453,87.72154,87.72154,87.72154,87.72154,87.72154,87.72154,87.72154,92.20855
"Ghana","Youth literacy rate, population 15-24 years, male (%)",90.535875,90.535875,90.535875,90.535875,88.31075,90.535875,90.535875,90.535875,90.535875,90.535875,90.535875,90.535875,92.761
"Ghana","Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",0.96828,0.96828,0.96828,0.96828,0.94252,0.96828,0.96828,0.96828,0.96828,0.96828,0.96828,0.96828,0.99404
"Ghana","Gross enrolment ratio, primary, female (%)",89.79421,94.73205,100.17072,99.45972,102.483843333333,102.477,106.58333,106.06135,104.55587,108.31824,107.39577,106.05085,104.20701
"Ghana","Gross enrolment ratio, primary, gender parity index (GPI)",0.98133,0.98273,0.9836,0.98388,0.996099166666667,0.99065,0.99808,0.99927,0.99941,0.99964,1.01234,1.0101,1.01216
"Ghana","Gross enrolment ratio, primary, male (%)",91.50238,96.39674,101.84085,101.08881,102.850641666667,103.44462,106.78825,106.13864,104.61776,108.35676,106.08688,104.99049,102.95552
"Ghana","Gross enrolment ratio, secondary, female (%)",38.18189,42.3754,44.49097,45.73661,56.3504891666667,52.63623,53.44424,64.60324,62.0326,66.10124,67.74837,68.06838,70.7867
"Ghana","Gross enrolment ratio, secondary, gender parity index (GPI)",0.85174,0.87986,0.88816,0.88402,0.919583333333333,0.90164,0.90109,0.9126,0.93977,0.94926,0.96772,0.97366,0.98548
"Ghana","Gross enrolment ratio, secondary, male (%)",44.82786,48.16175,50.09368,51.73696,60.890885,58.37818,59.31098,70.7907,66.00798,69.63476,70.00796,69.90983,71.82998
"Ghana","Gross enrolment ratio for tertiary education, female (%)",3.59671,4.49996,5.20761,6.69563,9.51096,8.94769,9.21102,10.814,12.35505,12.85441,12.96393,13.42023,13.56528
"Ghana","Gross enrolment ratio for tertiary education, male (%)",6.82823,8.3163,11.62245,10.81318,14.5199016666667,14.4656,14.55309,16.71492,18.31424,18.4009,17.99383,18.49143,17.72465
"Ghana","Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",0.52674,0.5411,0.44806,0.61921,0.634858333333333,0.61855,0.63293,0.64697,0.67461,0.69858,0.72047,0.72575,0.76533
"Ghana","Youth illiterate population, 15-24 years, female (number)",315635,315635,315635,315635,410677,315635,315635,315635,315635,315635,315635,315635,220593
"Ghana","Youth illiterate population, 15-24 years, male (number)",256786,256786,256786,256786,299219,256786,256786,256786,256786,256786,256786,256786,214353
"Ghana","Adult illiterate population, 15+ years, male (number)",1590935.5,1590935.5,1590935.5,1590935.5,1638069,1590935.5,1590935.5,1590935.5,1590935.5,1590935.5,1590935.5,1590935.5,1543802
"Ghana","Adult illiterate population, 15+ years, female (number)",2472655.5,2472655.5,2472655.5,2472655.5,2595549,2472655.5,2472655.5,2472655.5,2472655.5,2472655.5,2472655.5,2472655.5,2349762
"Global Partnership for Education","Adult literacy rate, population 15+ years, female (%)",54.15437,52.13296,53.44192,53.95472,54.6254,55.05845,55.86593,56.70157,57.64309,58.57495,60.0929,60.95947,61.28299
